date,air_temperature,lat,long,station,season,month,year
2019-11-27,6.91,54.619,-3.079,2,4,11,2019
2019-11-28,5.58,54.619,-3.079,2,4,11,2019
2019-11-29,1.36,54.619,-3.079,2,4,11,2019
2019-11-30,1.05,54.619,-3.079,2,4,11,2019
2019-12-01,0.03,54.619,-3.079,2,1,12,2019
2019-12-02,4.16,54.619,-3.079,2,1,12,2019
2019-12-03,5.72,54.619,-3.079,2,1,12,2019
2019-12-04,6.84,54.619,-3.079,2,1,12,2019
2019-12-05,7.96,54.619,-3.079,2,1,12,2019
2019-12-06,8.75,54.619,-3.079,2,1,12,2019
2019-12-07,7.75,54.619,-3.079,2,1,12,2019
2019-12-08,6.23,54.619,-3.079,2,1,12,2019
2019-12-09,4.05,54.619,-3.079,2,1,12,2019
2019-12-10,5.58,54.619,-3.079,2,1,12,2019
2019-12-11,4.01,54.619,-3.079,2,1,12,2019
2019-12-12,2.59,54.619,-3.079,2,1,12,2019
2019-12-13,3.97,54.619,-3.079,2,1,12,2019
2019-12-14,3.16,54.619,-3.079,2,1,12,2019
2019-12-15,1.73,54.619,-3.079,2,1,12,2019
2019-12-16,3.48,54.619,-3.079,2,1,12,2019
2019-12-17,3.57,54.619,-3.079,2,1,12,2019
2019-12-18,4.23,54.619,-3.079,2,1,12,2019
2019-12-19,8.4,54.619,-3.079,2,1,12,2019
2019-12-20,6.27,54.619,-3.079,2,1,12,2019
2019-12-21,4.7,54.619,-3.079,2,1,12,2019
2019-12-22,4.92,54.619,-3.079,2,1,12,2019
2019-12-23,5.93,54.619,-3.079,2,1,12,2019
2019-12-24,4.6,54.619,-3.079,2,1,12,2019
2019-12-25,4.94,54.619,-3.079,2,1,12,2019
2019-12-26,4.68,54.619,-3.079,2,1,12,2019
2019-12-27,6.0,54.619,-3.079,2,1,12,2019
2019-12-28,7.69,54.619,-3.079,2,1,12,2019
2019-12-29,7.75,54.619,-3.079,2,1,12,2019
2019-12-30,7.07,54.619,-3.079,2,1,12,2019
2019-12-31,3.75,54.619,-3.079,2,1,12,2019
2021-01-01,0.67,54.649,-3.458,3,1,1,2021
2021-01-02,-2.58,54.649,-3.458,3,1,1,2021
2021-01-03,-1.38,54.649,-3.458,3,1,1,2021
2021-01-04,0.52,54.649,-3.458,3,1,1,2021
2021-01-05,0.52,54.649,-3.458,3,1,1,2021
2021-01-06,-1.96,54.649,-3.458,3,1,1,2021
2021-01-07,-1.88,54.649,-3.458,3,1,1,2021
2021-01-08,-2.03,54.649,-3.458,3,1,1,2021
2021-01-09,-2.06,54.649,-3.458,3,1,1,2021
2021-01-10,5.78,54.649,-3.458,3,1,1,2021
2021-01-11,7.25,54.649,-3.458,3,1,1,2021
2021-01-12,0.35,54.649,-3.458,3,1,1,2021
2021-01-13,1.15,54.649,-3.458,3,1,1,2021
2021-01-14,2.55,54.649,-3.458,3,1,1,2021
2021-01-15,-0.77,54.649,-3.458,3,1,1,2021
2021-01-16,6.39,54.649,-3.458,3,1,1,2021
2021-01-17,5.57,54.649,-3.458,3,1,1,2021
2021-01-18,6.47,54.649,-3.458,3,1,1,2021
2021-01-19,7.72,54.649,-3.458,3,1,1,2021
2021-01-20,4.89,54.649,-3.458,3,1,1,2021
2021-01-21,4.01,54.649,-3.458,3,1,1,2021
2021-01-22,3.0,54.649,-3.458,3,1,1,2021
2021-01-23,-0.32,54.649,-3.458,3,1,1,2021
2021-01-24,-2.03,54.649,-3.458,3,1,1,2021
2021-01-25,1.94,54.649,-3.458,3,1,1,2021
2021-01-26,3.84,54.649,-3.458,3,1,1,2021
2021-01-27,6.4,54.649,-3.458,3,1,1,2021
2021-01-28,6.06,54.649,-3.458,3,1,1,2021
2021-01-29,5.82,54.649,-3.458,3,1,1,2021
2021-01-30,2.6,54.649,-3.458,3,1,1,2021
2021-01-31,1.51,54.649,-3.458,3,1,1,2021
2021-02-01,2.05,54.649,-3.458,3,1,2,2021
2021-02-02,3.22,54.649,-3.458,3,1,2,2021
2021-02-03,4.1,54.649,-3.458,3,1,2,2021
2021-02-04,5.72,54.649,-3.458,3,1,2,2021
2021-02-05,6.02,54.649,-3.458,3,1,2,2021
2021-02-06,4.61,54.649,-3.458,3,1,2,2021
2021-02-07,1.51,54.649,-3.458,3,1,2,2021
2021-02-08,-0.36,54.649,-3.458,3,1,2,2021
2021-02-09,-1.09,54.649,-3.458,3,1,2,2021
2021-02-10,-2.4,54.649,-3.458,3,1,2,2021
2021-02-11,-2.3,54.649,-3.458,3,1,2,2021
2021-02-12,0.32,54.649,-3.458,3,1,2,2021
2021-02-13,0.17,54.649,-3.458,3,1,2,2021
2021-02-14,6.04,54.649,-3.458,3,1,2,2021
2021-02-15,8.51,54.649,-3.458,3,1,2,2021
2021-02-16,8.3,54.649,-3.458,3,1,2,2021
2021-02-17,7.95,54.649,-3.458,3,1,2,2021
2021-02-18,7.11,54.649,-3.458,3,1,2,2021
2021-02-19,8.17,54.649,-3.458,3,1,2,2021
2021-02-20,10.53,54.649,-3.458,3,1,2,2021
2021-02-21,8.51,54.649,-3.458,3,1,2,2021
2021-02-22,7.83,54.649,-3.458,3,1,2,2021
2021-02-23,9.52,54.649,-3.458,3,1,2,2021
2021-02-24,8.61,54.649,-3.458,3,1,2,2021
2021-02-25,6.55,54.649,-3.458,3,1,2,2021
2021-02-26,5.89,54.649,-3.458,3,1,2,2021
2021-02-27,6.82,54.649,-3.458,3,1,2,2021
2021-02-28,3.11,54.649,-3.458,3,1,2,2021
2021-03-01,2.63,54.649,-3.458,3,2,3,2021
2021-03-02,0.49,54.649,-3.458,3,2,3,2021
2021-03-03,1.39,54.649,-3.458,3,2,3,2021
2021-03-04,3.67,54.649,-3.458,3,2,3,2021
2021-03-05,2.26,54.649,-3.458,3,2,3,2021
2021-03-06,2.2,54.649,-3.458,3,2,3,2021
2021-03-07,4.97,54.649,-3.458,3,2,3,2021
2021-03-08,6.65,54.649,-3.458,3,2,3,2021
2021-03-09,7.09,54.649,-3.458,3,2,3,2021
2021-03-10,7.83,54.649,-3.458,3,2,3,2021
2021-03-11,6.73,54.649,-3.458,3,2,3,2021
2021-03-12,5.81,54.649,-3.458,3,2,3,2021
2021-03-13,4.78,54.649,-3.458,3,2,3,2021
2021-03-14,6.06,54.649,-3.458,3,2,3,2021
2021-03-15,8.09,54.649,-3.458,3,2,3,2021
2021-03-16,9.38,54.649,-3.458,3,2,3,2021
2021-03-17,6.16,54.649,-3.458,3,2,3,2021
2021-03-18,6.35,54.649,-3.458,3,2,3,2021
2021-03-19,8.81,54.649,-3.458,3,2,3,2021
2021-03-20,7.86,54.649,-3.458,3,2,3,2021
2021-03-21,6.82,54.649,-3.458,3,2,3,2021
2021-03-22,6.74,54.649,-3.458,3,2,3,2021
2021-03-23,7.95,54.649,-3.458,3,2,3,2021
2021-03-24,7.85,54.649,-3.458,3,2,3,2021
2021-03-25,7.89,54.649,-3.458,3,2,3,2021
2021-03-26,6.73,54.649,-3.458,3,2,3,2021
2021-03-27,6.35,54.649,-3.458,3,2,3,2021
2021-03-28,9.4,54.649,-3.458,3,2,3,2021
2021-03-29,9.78,54.649,-3.458,3,2,3,2021
2021-03-30,9.65,54.649,-3.458,3,2,3,2021
2021-03-31,9.01,54.649,-3.458,3,2,3,2021
2021-04-01,7.23,54.649,-3.458,3,2,4,2021
2021-04-02,4.62,54.649,-3.458,3,2,4,2021
2021-04-03,5.7,54.649,-3.458,3,2,4,2021
2021-04-04,6.32,54.649,-3.458,3,2,4,2021
2021-04-05,3.82,54.649,-3.458,3,2,4,2021
2021-04-06,2.89,54.649,-3.458,3,2,4,2021
2021-04-07,2.7,54.649,-3.458,3,2,4,2021
2021-04-08,6.98,54.649,-3.458,3,2,4,2021
2021-04-09,5.0,54.649,-3.458,3,2,4,2021
2021-04-10,1.56,54.649,-3.458,3,2,4,2021
2021-04-11,0.73,54.649,-3.458,3,2,4,2021
2021-04-12,1.25,54.649,-3.458,3,2,4,2021
2021-04-13,4.44,54.649,-3.458,3,2,4,2021
2021-04-14,5.55,54.649,-3.458,3,2,4,2021
2021-04-15,4.15,54.649,-3.458,3,2,4,2021
2021-04-16,4.43,54.649,-3.458,3,2,4,2021
2021-04-17,4.86,54.649,-3.458,3,2,4,2021
2021-04-18,6.1,54.649,-3.458,3,2,4,2021
2021-04-19,8.32,54.649,-3.458,3,2,4,2021
2021-04-20,7.75,54.649,-3.458,3,2,4,2021
2021-04-21,8.59,54.649,-3.458,3,2,4,2021
2021-04-22,5.32,54.649,-3.458,3,2,4,2021
2021-04-23,7.52,54.649,-3.458,3,2,4,2021
2021-04-24,9.39,54.649,-3.458,3,2,4,2021
2021-04-25,7.22,54.649,-3.458,3,2,4,2021
2021-04-26,6.73,54.649,-3.458,3,2,4,2021
2021-04-27,8.78,54.649,-3.458,3,2,4,2021
2021-04-28,6.44,54.649,-3.458,3,2,4,2021
2021-04-29,4.48,54.649,-3.458,3,2,4,2021
2021-04-30,5.35,54.649,-3.458,3,2,4,2021
2021-05-01,5.83,54.649,-3.458,3,2,5,2021
2021-05-02,6.49,54.649,-3.458,3,2,5,2021
2021-05-03,5.61,54.649,-3.458,3,2,5,2021
2021-05-04,5.81,54.649,-3.458,3,2,5,2021
2021-05-05,4.53,54.649,-3.458,3,2,5,2021
2021-05-06,3.37,54.649,-3.458,3,2,5,2021
2021-05-07,5.82,54.649,-3.458,3,2,5,2021
2021-05-08,7.73,54.649,-3.458,3,2,5,2021
2021-05-09,11.82,54.649,-3.458,3,2,5,2021
2021-05-10,11.67,54.649,-3.458,3,2,5,2021
2021-05-11,9.97,54.649,-3.458,3,2,5,2021
2021-05-12,8.3,54.649,-3.458,3,2,5,2021
2021-05-13,8.16,54.649,-3.458,3,2,5,2021
2021-05-14,8.75,54.649,-3.458,3,2,5,2021
2021-05-15,9.93,54.649,-3.458,3,2,5,2021
2021-05-16,10.23,54.649,-3.458,3,2,5,2021
2021-05-17,10.12,54.649,-3.458,3,2,5,2021
2021-05-18,10.3,54.649,-3.458,3,2,5,2021
2021-05-19,10.17,54.649,-3.458,3,2,5,2021
2021-05-20,9.15,54.649,-3.458,3,2,5,2021
2021-05-21,10.29,54.649,-3.458,3,2,5,2021
2021-05-22,8.62,54.649,-3.458,3,2,5,2021
2021-05-23,9.0,54.649,-3.458,3,2,5,2021
2021-05-24,9.88,54.649,-3.458,3,2,5,2021
2021-05-25,10.02,54.649,-3.458,3,2,5,2021
2021-05-26,9.9,54.649,-3.458,3,2,5,2021
2021-05-27,11.35,54.649,-3.458,3,2,5,2021
2021-05-28,11.82,54.649,-3.458,3,2,5,2021
2021-05-29,13.66,54.649,-3.458,3,2,5,2021
2021-05-30,14.26,54.649,-3.458,3,2,5,2021
2021-05-31,14.0,54.649,-3.458,3,2,5,2021
2021-06-01,16.63,54.649,-3.458,3,3,6,2021
2021-06-02,19.34,54.649,-3.458,3,3,6,2021
2021-06-03,14.05,54.649,-3.458,3,3,6,2021
2021-06-04,12.52,54.649,-3.458,3,3,6,2021
2021-06-05,12.96,54.649,-3.458,3,3,6,2021
2021-06-06,14.14,54.649,-3.458,3,3,6,2021
2021-06-07,13.12,54.649,-3.458,3,3,6,2021
2021-06-08,14.18,54.649,-3.458,3,3,6,2021
2021-06-09,14.67,54.649,-3.458,3,3,6,2021
2021-06-10,14.47,54.649,-3.458,3,3,6,2021
2021-06-11,14.4,54.649,-3.458,3,3,6,2021
2021-06-12,13.62,54.649,-3.458,3,3,6,2021
2021-06-13,15.85,54.649,-3.458,3,3,6,2021
2021-06-14,13.45,54.649,-3.458,3,3,6,2021
2021-06-15,14.35,54.649,-3.458,3,3,6,2021
2021-06-16,13.37,54.649,-3.458,3,3,6,2021
2021-06-17,13.95,54.649,-3.458,3,3,6,2021
2021-06-18,13.3,54.649,-3.458,3,3,6,2021
2021-06-19,14.6,54.649,-3.458,3,3,6,2021
2021-06-20,14.4,54.649,-3.458,3,3,6,2021
2021-06-21,13.68,54.649,-3.458,3,3,6,2021
2021-06-22,12.22,54.649,-3.458,3,3,6,2021
2021-06-23,12.52,54.649,-3.458,3,3,6,2021
2021-06-24,14.19,54.649,-3.458,3,3,6,2021
2021-06-25,10.57,54.649,-3.458,3,3,6,2021
2021-06-26,12.43,54.649,-3.458,3,3,6,2021
2021-06-27,14.93,54.649,-3.458,3,3,6,2021
2021-06-28,15.96,54.649,-3.458,3,3,6,2021
2021-06-29,17.39,54.649,-3.458,3,3,6,2021
2021-06-30,15.43,54.649,-3.458,3,3,6,2021
2021-07-01,13.89,54.649,-3.458,3,3,7,2021
2021-07-02,15.68,54.649,-3.458,3,3,7,2021
2021-07-03,16.03,54.649,-3.458,3,3,7,2021
2021-07-04,15.9,54.649,-3.458,3,3,7,2021
2021-07-05,14.58,54.649,-3.458,3,3,7,2021
2021-07-06,13.58,54.649,-3.458,3,3,7,2021
2021-07-07,14.24,54.649,-3.458,3,3,7,2021
2021-07-08,14.54,54.649,-3.458,3,3,7,2021
2021-07-09,15.58,54.649,-3.458,3,3,7,2021
2021-07-10,15.6,54.649,-3.458,3,3,7,2021
2021-07-11,16.79,54.649,-3.458,3,3,7,2021
2021-07-12,16.82,54.649,-3.458,3,3,7,2021
2021-07-13,16.55,54.649,-3.458,3,3,7,2021
2021-07-14,15.58,54.649,-3.458,3,3,7,2021
2021-07-15,17.4,54.649,-3.458,3,3,7,2021
2021-07-16,17.49,54.649,-3.458,3,3,7,2021
2021-07-17,18.32,54.649,-3.458,3,3,7,2021
2021-07-18,17.52,54.649,-3.458,3,3,7,2021
2021-07-19,17.39,54.649,-3.458,3,3,7,2021
2021-07-20,17.36,54.649,-3.458,3,3,7,2021
2021-07-21,18.71,54.649,-3.458,3,3,7,2021
2021-07-22,20.63,54.649,-3.458,3,3,7,2021
2021-07-23,19.98,54.649,-3.458,3,3,7,2021
2021-07-24,17.29,54.649,-3.458,3,3,7,2021
2021-07-25,16.23,54.649,-3.458,3,3,7,2021
2021-07-26,15.45,54.649,-3.458,3,3,7,2021
2021-07-27,16.8,54.649,-3.458,3,3,7,2021
2021-07-28,14.87,54.649,-3.458,3,3,7,2021
2021-07-29,15.09,54.649,-3.458,3,3,7,2021
2021-07-30,14.6,54.649,-3.458,3,3,7,2021
2021-07-31,14.95,54.649,-3.458,3,3,7,2021
2021-08-01,14.58,54.649,-3.458,3,3,8,2021
2021-08-02,12.36,54.649,-3.458,3,3,8,2021
2021-08-03,13.32,54.649,-3.458,3,3,8,2021
2021-08-04,13.74,54.649,-3.458,3,3,8,2021
2021-08-05,16.6,54.649,-3.458,3,3,8,2021
2021-08-06,15.71,54.649,-3.458,3,3,8,2021
2021-08-07,15.3,54.649,-3.458,3,3,8,2021
2021-08-08,15.35,54.649,-3.458,3,3,8,2021
2021-08-09,15.02,54.649,-3.458,3,3,8,2021
2021-08-10,14.47,54.649,-3.458,3,3,8,2021
2021-08-11,15.2,54.649,-3.458,3,3,8,2021
2021-08-12,14.24,54.649,-3.458,3,3,8,2021
2021-08-13,15.87,54.649,-3.458,3,3,8,2021
2021-08-14,15.05,54.649,-3.458,3,3,8,2021
2021-08-15,13.88,54.649,-3.458,3,3,8,2021
2021-08-16,14.81,54.649,-3.458,3,3,8,2021
2021-08-17,15.33,54.649,-3.458,3,3,8,2021
2021-08-18,15.1,54.649,-3.458,3,3,8,2021
2021-08-19,14.79,54.649,-3.458,3,3,8,2021
2021-08-20,16.09,54.649,-3.458,3,3,8,2021
2021-08-21,16.41,54.649,-3.458,3,3,8,2021
2021-08-22,16.53,54.649,-3.458,3,3,8,2021
2021-08-23,16.96,54.649,-3.458,3,3,8,2021
2021-08-24,15.06,54.649,-3.458,3,3,8,2021
2021-08-25,15.79,54.649,-3.458,3,3,8,2021
2021-08-26,15.97,54.649,-3.458,3,3,8,2021
2021-08-27,13.33,54.649,-3.458,3,3,8,2021
2021-08-28,12.43,54.649,-3.458,3,3,8,2021
2021-08-29,13.24,54.649,-3.458,3,3,8,2021
2021-08-30,13.81,54.649,-3.458,3,3,8,2021
2021-08-31,13.15,54.649,-3.458,3,3,8,2021
2021-09-01,13.19,54.649,-3.458,3,4,9,2021
2021-09-02,15.74,54.649,-3.458,3,4,9,2021
2021-09-03,13.08,54.649,-3.458,3,4,9,2021
2021-09-04,15.16,54.649,-3.458,3,4,9,2021
2021-09-05,14.53,54.649,-3.458,3,4,9,2021
2021-09-06,16.45,54.649,-3.458,3,4,9,2021
2021-09-07,16.12,54.649,-3.458,3,4,9,2021
2021-09-08,18.84,54.649,-3.458,3,4,9,2021
2021-09-09,17.56,54.649,-3.458,3,4,9,2021
2021-09-10,16.85,54.649,-3.458,3,4,9,2021
2021-09-11,15.62,54.649,-3.458,3,4,9,2021
2021-09-12,12.75,54.649,-3.458,3,4,9,2021
2021-09-13,12.49,54.649,-3.458,3,4,9,2021
2021-09-14,14.58,54.649,-3.458,3,4,9,2021
2021-09-15,13.48,54.649,-3.458,3,4,9,2021
2021-09-16,14.93,54.649,-3.458,3,4,9,2021
2021-09-17,16.25,54.649,-3.458,3,4,9,2021
2021-09-18,15.12,54.649,-3.458,3,4,9,2021
2021-09-19,13.65,54.649,-3.458,3,4,9,2021
2021-09-20,11.57,54.649,-3.458,3,4,9,2021
2021-09-21,13.94,54.649,-3.458,3,4,9,2021
2021-09-22,15.99,54.649,-3.458,3,4,9,2021
2021-09-23,14.52,54.649,-3.458,3,4,9,2021
2021-09-24,16.12,54.649,-3.458,3,4,9,2021
2021-09-25,16.04,54.649,-3.458,3,4,9,2021
2021-09-26,16.56,54.649,-3.458,3,4,9,2021
2021-09-27,12.12,54.649,-3.458,3,4,9,2021
2021-09-28,10.5,54.649,-3.458,3,4,9,2021
2021-09-29,10.22,54.649,-3.458,3,4,9,2021
2021-09-30,13.09,54.649,-3.458,3,4,9,2021
2021-10-01,12.23,54.649,-3.458,3,4,10,2021
2021-10-02,10.46,54.649,-3.458,3,4,10,2021
2021-10-03,11.46,54.649,-3.458,3,4,10,2021
2021-10-04,10.68,54.649,-3.458,3,4,10,2021
2021-10-05,9.79,54.649,-3.458,3,4,10,2021
2021-10-06,10.12,54.649,-3.458,3,4,10,2021
2021-10-07,15.47,54.649,-3.458,3,4,10,2021
2021-10-08,15.06,54.649,-3.458,3,4,10,2021
2021-10-09,13.88,54.649,-3.458,3,4,10,2021
2021-10-10,10.14,54.649,-3.458,3,4,10,2021
2021-10-11,11.86,54.649,-3.458,3,4,10,2021
2021-10-12,13.17,54.649,-3.458,3,4,10,2021
2021-10-13,12.83,54.649,-3.458,3,4,10,2021
2021-10-14,12.48,54.649,-3.458,3,4,10,2021
2021-10-15,5.74,54.649,-3.458,3,4,10,2021
2021-10-16,8.63,54.649,-3.458,3,4,10,2021
2021-10-17,14.22,54.649,-3.458,3,4,10,2021
2021-10-18,14.45,54.649,-3.458,3,4,10,2021
2021-10-19,14.96,54.649,-3.458,3,4,10,2021
2021-10-20,11.17,54.649,-3.458,3,4,10,2021
2021-10-21,8.13,54.649,-3.458,3,4,10,2021
2021-10-22,10.54,54.649,-3.458,3,4,10,2021
2021-10-23,11.07,54.649,-3.458,3,4,10,2021
2021-10-24,11.98,54.649,-3.458,3,4,10,2021
2021-10-25,11.13,54.649,-3.458,3,4,10,2021
2021-10-26,13.2,54.649,-3.458,3,4,10,2021
2021-10-27,14.6,54.649,-3.458,3,4,10,2021
2021-10-28,13.88,54.649,-3.458,3,4,10,2021
2021-10-29,10.92,54.649,-3.458,3,4,10,2021
2021-10-30,9.56,54.649,-3.458,3,4,10,2021
2021-10-31,9.19,54.649,-3.458,3,4,10,2021
2021-11-01,9.47,54.649,-3.458,3,4,11,2021
2021-11-02,7.75,54.649,-3.458,3,4,11,2021
2021-11-03,6.25,54.649,-3.458,3,4,11,2021
2021-11-04,2.9,54.649,-3.458,3,4,11,2021
2021-11-05,8.75,54.649,-3.458,3,4,11,2021
2021-11-06,10.9,54.649,-3.458,3,4,11,2021
2021-11-07,9.48,54.649,-3.458,3,4,11,2021
2021-11-08,10.48,54.649,-3.458,3,4,11,2021
2021-11-09,11.77,54.649,-3.458,3,4,11,2021
2021-11-10,9.12,54.649,-3.458,3,4,11,2021
2021-11-11,10.12,54.649,-3.458,3,4,11,2021
2021-11-12,11.62,54.649,-3.458,3,4,11,2021
2021-11-13,8.08,54.649,-3.458,3,4,11,2021
2021-11-14,7.22,54.649,-3.458,3,4,11,2021
2021-11-15,10.65,54.649,-3.458,3,4,11,2021
2021-11-16,9.87,54.649,-3.458,3,4,11,2021
2021-11-17,9.88,54.649,-3.458,3,4,11,2021
2021-11-18,12.5,54.649,-3.458,3,4,11,2021
2021-11-19,11.72,54.649,-3.458,3,4,11,2021
2021-11-20,9.66,54.649,-3.458,3,4,11,2021
2021-11-21,2.75,54.649,-3.458,3,4,11,2021
2021-11-22,1.15,54.649,-3.458,3,4,11,2021
2021-11-23,6.37,54.649,-3.458,3,4,11,2021
2021-11-24,6.18,54.649,-3.458,3,4,11,2021
2021-11-25,1.73,54.649,-3.458,3,4,11,2021
2021-11-26,6.45,54.649,-3.458,3,4,11,2021
2021-11-27,2.82,54.649,-3.458,3,4,11,2021
2021-11-28,-1.1,54.649,-3.458,3,4,11,2021
2021-11-29,2.56,54.649,-3.458,3,4,11,2021
2021-11-30,10.28,54.649,-3.458,3,4,11,2021
2021-12-01,5.69,54.649,-3.458,3,1,12,2021
2021-12-02,2.41,54.649,-3.458,3,1,12,2021
2021-12-03,7.27,54.649,-3.458,3,1,12,2021
2021-12-04,5.92,54.649,-3.458,3,1,12,2021
2021-12-05,2.78,54.649,-3.458,3,1,12,2021
2021-12-06,5.06,54.649,-3.458,3,1,12,2021
2021-12-07,5.12,54.649,-3.458,3,1,12,2021
2021-12-08,5.28,54.649,-3.458,3,1,12,2021
2021-12-09,5.89,54.649,-3.458,3,1,12,2021
2021-12-10,4.61,54.649,-3.458,3,1,12,2021
2021-12-11,6.5,54.649,-3.458,3,1,12,2021
2021-12-12,10.28,54.649,-3.458,3,1,12,2021
2021-12-13,7.4,54.649,-3.458,3,1,12,2021
2021-12-14,8.1,54.649,-3.458,3,1,12,2021
2021-12-15,9.79,54.649,-3.458,3,1,12,2021
2021-12-16,9.16,54.649,-3.458,3,1,12,2021
2021-12-17,5.0,54.649,-3.458,3,1,12,2021
2021-12-18,-0.09,54.649,-3.458,3,1,12,2021
2021-12-19,-0.03,54.649,-3.458,3,1,12,2021
2021-12-20,2.4,54.649,-3.458,3,1,12,2021
2021-12-21,2.39,54.649,-3.458,3,1,12,2021
2021-12-22,0.07,54.649,-3.458,3,1,12,2021
2021-12-23,9.36,54.649,-3.458,3,1,12,2021
2021-12-24,6.89,54.649,-3.458,3,1,12,2021
2021-12-25,4.82,54.649,-3.458,3,1,12,2021
2021-12-26,4.94,54.649,-3.458,3,1,12,2021
2021-12-27,4.07,54.649,-3.458,3,1,12,2021
2021-12-28,6.43,54.649,-3.458,3,1,12,2021
2021-12-29,8.61,54.649,-3.458,3,1,12,2021
2021-12-30,11.08,54.649,-3.458,3,1,12,2021
2021-12-31,11.49,54.649,-3.458,3,1,12,2021
2022-01-01,12.59,54.649,-3.458,3,1,1,2022
2022-01-02,9.81,54.649,-3.458,3,1,1,2022
2022-01-03,7.45,54.649,-3.458,3,1,1,2022
2022-01-04,1.43,54.649,-3.458,3,1,1,2022
2022-01-05,1.84,54.649,-3.458,3,1,1,2022
2022-01-06,3.8,54.649,-3.458,3,1,1,2022
2022-01-07,3.36,54.649,-3.458,3,1,1,2022
2022-01-08,6.47,54.649,-3.458,3,1,1,2022
2022-01-09,6.08,54.649,-3.458,3,1,1,2022
2022-01-10,7.57,54.649,-3.458,3,1,1,2022
2022-01-11,4.77,54.649,-3.458,3,1,1,2022
2022-01-12,7.32,54.649,-3.458,3,1,1,2022
2022-01-13,6.53,54.649,-3.458,3,1,1,2022
2022-01-14,5.76,54.649,-3.458,3,1,1,2022
2022-01-15,2.75,54.649,-3.458,3,1,1,2022
2022-01-16,6.7,54.649,-3.458,3,1,1,2022
2022-01-17,5.37,54.649,-3.458,3,1,1,2022
2022-01-18,5.0,54.649,-3.458,3,1,1,2022
2022-01-19,6.82,54.649,-3.458,3,1,1,2022
2022-01-20,0.18,54.649,-3.458,3,1,1,2022
2022-01-21,5.52,54.649,-3.458,3,1,1,2022
2022-01-22,7.16,54.649,-3.458,3,1,1,2022
2022-01-23,6.57,54.649,-3.458,3,1,1,2022
2022-01-24,5.55,54.649,-3.458,3,1,1,2022
2022-01-25,4.45,54.649,-3.458,3,1,1,2022
2022-01-26,7.6,54.649,-3.458,3,1,1,2022
2022-01-27,7.95,54.649,-3.458,3,1,1,2022
2022-01-28,7.68,54.649,-3.458,3,1,1,2022
2022-01-29,8.62,54.649,-3.458,3,1,1,2022
2022-01-30,4.53,54.649,-3.458,3,1,1,2022
2022-01-31,6.17,54.649,-3.458,3,1,1,2022
2022-02-01,9.07,54.649,-3.458,3,1,2,2022
2022-02-02,8.76,54.649,-3.458,3,1,2,2022
2022-02-03,8.45,54.649,-3.458,3,1,2,2022
2022-02-04,4.43,54.649,-3.458,3,1,2,2022
2022-02-05,6.99,54.649,-3.458,3,1,2,2022
2022-02-06,5.57,54.649,-3.458,3,1,2,2022
2022-02-07,6.05,54.649,-3.458,3,1,2,2022
2022-02-08,8.38,54.649,-3.458,3,1,2,2022
2022-02-09,6.6,54.649,-3.458,3,1,2,2022
2022-02-10,4.78,54.649,-3.458,3,1,2,2022
2022-02-11,1.84,54.649,-3.458,3,1,2,2022
2022-02-12,7.34,54.649,-3.458,3,1,2,2022
2022-02-13,7.8,54.649,-3.458,3,1,2,2022
2022-02-14,5.83,54.649,-3.458,3,1,2,2022
2022-02-15,6.48,54.649,-3.458,3,1,2,2022
2022-02-16,9.39,54.649,-3.458,3,1,2,2022
2022-02-22,7.64,54.649,-3.458,3,1,2,2022
2022-02-23,7.22,54.649,-3.458,3,1,2,2022
2022-02-24,4.38,54.649,-3.458,3,1,2,2022
2022-02-25,5.85,54.649,-3.458,3,1,2,2022
2022-02-26,8.0,54.649,-3.458,3,1,2,2022
2022-02-27,7.55,54.649,-3.458,3,1,2,2022
2022-02-28,7.0,54.649,-3.458,3,1,2,2022
2022-03-01,2.69,54.649,-3.458,3,2,3,2022
2022-03-02,5.97,54.649,-3.458,3,2,3,2022
2022-03-03,7.3,54.649,-3.458,3,2,3,2022
2022-03-04,5.38,54.649,-3.458,3,2,3,2022
2022-03-05,2.38,54.649,-3.458,3,2,3,2022
2022-03-06,1.4,54.649,-3.458,3,2,3,2022
2022-03-07,1.38,54.649,-3.458,3,2,3,2022
2022-03-08,6.35,54.649,-3.458,3,2,3,2022
2022-03-09,9.19,54.649,-3.458,3,2,3,2022
2022-03-10,9.48,54.649,-3.458,3,2,3,2022
2022-03-11,10.44,54.649,-3.458,3,2,3,2022
2022-03-12,8.52,54.649,-3.458,3,2,3,2022
2022-03-13,9.09,54.649,-3.458,3,2,3,2022
2022-03-14,6.74,54.649,-3.458,3,2,3,2022
2022-03-15,8.18,54.649,-3.458,3,2,3,2022
2022-03-16,6.7,54.649,-3.458,3,2,3,2022
2022-03-17,5.74,54.649,-3.458,3,2,3,2022
2022-03-18,6.13,54.649,-3.458,3,2,3,2022
2022-03-19,9.04,54.649,-3.458,3,2,3,2022
2022-03-20,6.9,54.649,-3.458,3,2,3,2022
2022-03-21,3.6,54.649,-3.458,3,2,3,2022
2022-03-22,9.67,54.649,-3.458,3,2,3,2022
2022-03-23,9.7,54.649,-3.458,3,2,3,2022
2022-03-24,8.35,54.649,-3.458,3,2,3,2022
2022-03-25,7.91,54.649,-3.458,3,2,3,2022
2022-03-26,8.47,54.649,-3.458,3,2,3,2022
2022-03-27,8.2,54.649,-3.458,3,2,3,2022
